cat_id,,mae,mse,rmse,mape,smape,max_error,wape
FOODS,mean,1.5341765513489862,2.6141825893324544,1.6168434028478003,2903722140855118.5,154.30354410531996,2.156443277270321,1.0739235859442904
FOODS,25%,1.5341765513489862,2.6141825893324544,1.6168434028478003,2903722140855118.5,154.30354410531996,2.156443277270321,1.0739235859442904
FOODS,median,1.5341765513489862,2.6141825893324544,1.6168434028478003,2903722140855118.5,154.30354410531996,2.156443277270321,1.0739235859442904
FOODS,75%,1.5341765513489862,2.6141825893324544,1.6168434028478003,2903722140855118.5,154.30354410531996,2.156443277270321,1.0739235859442904
